Fruit,Temp,Humid (%),Light (Fux),CO2 (pmm),Class
Orange,22,95,7.730278953,177,Good
Orange,22,95,8.671063387,176,Good
Tomato,24,95,13.95754575,383,Bad
Tomato,25,95,13.3488037,386,Bad
Orange,23,95,16.02789778,259,Bad
Orange,24,95,15.33623116,379,Bad
Banana,26,91,20.85352641,396,Good
Orange,24,95,16.84124175,206,Bad
Pineapple,25,95,10.16280412,439,Bad
Tomato,25,95,7.683058499,194,Good
Tomato,23,89,12.41021712,336,Good
Orange,24,95,16.29477154,377,Bad
Tomato,26,94,6.48823229,401,Good
Pineapple,25,95,11.14266773,296,Bad
Pineapple,25,95,9.531728808,439,Bad
Banana,24,95,12.48027818,252,BAD
Pineapple,25,95,11.01598084,311,Bad
Orange,22,95,7.044707922,350,Good
Tomato,23,89,8.116146322,298,Good
Orange,22,95,8.264637967,174,Good
Tomato,24,95,16.02789778,339,Bad
Tomato,24,95,12.13341843,289,Bad
Orange,24,95,14.91822038,370,Bad
Banana,26,95,16.74896501,311,Good
Pineapple,22,82,12.69256136,333,Good
Orange,22,95,7.496378442,301,Good
Banana,24,95,20.73965627,320,Good
Banana,25,95,16.29477154,271,BAD
Orange,23,95,8.827487661,194,Good
Tomato,22,93,12.69256136,358,Good
Orange,23,95,15.59225501,254,Bad
Tomato,24,95,14.59144457,404,Good
Orange,22,95,9.255689372,384,Good
Tomato,23,91,10.52137857,347,Good
Banana,26,95,21.43245642,398,Good
Orange,22,95,8.619414571,382,Good
Tomato,24,95,12.98058343,302,Bad
Banana,26,89,18.48706888,380,Good
Orange,23,95,16.65717174,243,Bad
Orange,22,95,6.48823229,247,Good
Banana,26,90,18.89654455,377,Good
Banana,25,89,15.76515749,320,Good
Tomato,24,95,14.83589827,315,Bad
Banana,26,85,18.38606989,402,Good
Tomato,24,95,14.75399666,321,Bad
Pineapple,24,95,11.53023895,430,Bad
Banana,25,89,15.93986231,324,Good
Pineapple,25,95,10.34079221,312,Bad
Tomato,23,91,13.27441976,339,Good
Banana,24,95,12.41021712,250,BAD
Pineapple,23,83,12.62144823,332,Good
Banana,24,95,12.34050263,258,BAD
Pineapple,25,95,11.79502342,430,Bad
Tomato,26,87,7.589280351,405,Good
Pineapple,25,95,10.95309884,305,Bad
Tomato,25,93,6.655874013,405,Good
Orange,22,95,7.404343951,352,Good
Tomato,24,95,12.98058343,365,Bad
Banana,25,95,16.20534945,265,BAD
Orange,23,95,5.147226326,357,Good
Orange,23,95,15.08413665,446,Bad
Pineapple,25,95,9.929454577,310,Bad
Pineapple,22,95,13.95754575,331,Good
Tomato,24,91,8.264637967,364,Good
Pineapple,25,95,10.89052217,455,Bad
Banana,26,94,15.16773612,308,Good
Banana,25,89,19.63480231,375,Good
Orange,23,95,4.938486566,351,Good
Banana,26,95,16.11639251,310,Good
Tomato,23,92,10.70460698,355,Good
Orange,23,95,7.873279406,164,Good
Tomato,24,95,9.531728808,399,Good
Banana,26,90,19.10462223,379,Good
Pineapple,25,95,10.04556771,291,Bad
Orange,22,95,8.722957641,384,Good
Tomato,25,95,7.730278953,202,Good
Orange,24,95,15.76515749,376,Bad
Tomato,23,88,7.730278953,290,Good
Orange,23,95,14.75399666,414,Bad
Orange,23,95,15.85228317,256,Bad
Tomato,23,90,13.27441976,338,Good
Tomato,25,93,6.48823229,402,Good
Pineapple,22,91,12.62144823,341,Good
Pineapple,24,95,14.35070581,350,Good
Banana,26,89,19.20950925,371,Good
Banana,26,88,18.89654455,375,Good
Pineapple,23,80,12.55068787,333,Good
Pineapple,23,85,12.62144823,338,Good
Orange,22,95,6.529850053,251,Good
Pineapple,25,95,10.10404473,295,Bad
Banana,24,95,16.74896501,250,BAD
Tomato,26,87,7.683058499,396,Good
Pineapple,25,95,11.53023895,320,Bad
Banana,24,95,10.22184745,111,BAD
Tomato,25,95,15.50647254,317,Bad
Tomato,25,95,15.93986231,318,Bad
Orange,22,95,8.568009903,371,Good
Tomato,25,95,7.730278953,161,Good
Tomato,23,90,12.76402932,319,Good
Tomato,25,95,15.76515749,316,Bad
Pineapple,25,95,9.987371503,358,Bad
Orange,24,95,15.08413665,250,Bad
Orange,23,95,5.218112844,295,Good
Pineapple,25,95,11.14266773,310,Bad
Orange,22,95,8.415248038,381,Good
Orange,22,95,7.358649263,357,Good
Tomato,23,90,12.90803823,317,Good
Tomato,24,95,16.02789778,341,Bad
Tomato,24,95,16.02789778,337,Bad
Tomato,23,91,10.89052217,352,Good
Tomato,24,76,15.59225501,454,Good
Tomato,25,95,15.16773612,308,Bad
Tomato,25,95,15.50647254,318,Bad
Tomato,22,92,11.07916988,356,Good
Banana,26,95,17.02725828,313,Good
Tomato,25,95,12.62144823,303,Bad
Orange,23,95,14.83589827,405,Bad
Pineapple,25,95,11.72833871,352,Bad
Tomato,25,95,12.69256136,303,Bad
Orange,22,95,6.826673276,265,Good
Tomato,25,95,12.98058343,369,Bad
Banana,24,95,17.02725828,245,BAD
Tomato,24,91,8.264637967,371,Good
Tomato,25,95,15.76515749,313,Bad
Banana,26,95,17.30998858,311,Good
Tomato,25,95,15.33623116,376,Bad
Banana,26,94,15.42113219,301,Good
Banana,26,91,19.63480231,389,Good
Pineapple,24,95,14.1136139,327,Good
Pineapple,22,82,12.34050263,333,Good
Orange,23,95,19.85095108,358,Bad
Tomato,25,95,14.27127328,380,Bad
Pineapple,24,95,11.72833871,431,Bad
Tomato,24,88,10.64323454,244,Good
Banana,24,86,13.65010619,342,Good
Banana,26,90,20.40179801,384,Good
Tomato,25,95,15.42113219,320,Bad
Orange,22,95,4.836285621,340,Good
Tomato,23,89,7.636059339,294,Good
Orange,22,95,8.516848104,373,Good
Orange,22,95,4.938486566,333,Good
Tomato,23,89,12.62144823,350,Good
Banana,26,94,14.35070581,300,Good
Tomato,25,95,14.35070581,372,Bad
Pineapple,22,95,13.49869706,326,Good
Banana,24,95,14.83589827,262,BAD
Pineapple,22,95,13.05349201,336,Good
Orange,23,95,16.56585884,247,Bad
Pineapple,22,89,12.90803823,347,Good
Orange,23,95,6.613669965,253,Good
Orange,22,95,9.093199852,390,Good
Pineapple,22,91,12.69256136,341,Good
Pineapple,23,83,12.69256136,337,Good
Pineapple,23,93,12.76402932,337,Good
Orange,23,95,4.570643409,333,Good
Tomato,23,89,7.825388265,295,Good
Banana,24,95,17.30998858,258,BAD
Orange,23,95,8.516848104,164,Good
Pineapple,22,95,12.98058343,341,Good
Pineapple,24,95,13.12676612,400,Bad
Orange,22,95,6.283027997,287,Good
Orange,22,95,6.613669965,263,Good
Orange,23,95,19.63480231,341,Bad
Pineapple,24,95,13.88010234,322,Good
Tomato,25,95,12.98058343,382,Bad
Orange,23,95,14.67251295,214,Bad
Orange,22,95,6.613669965,257,Good
Pineapple,25,95,10.04556771,302,Bad
Pineapple,25,95,12.98058343,405,Bad
Pineapple,23,95,12.62144823,335,Good
Tomato,26,91,7.000692513,404,Good
Orange,23,95,8.88012605,178,Good
Pineapple,24,95,10.22184745,437,Bad
Orange,23,95,10.58215896,393,Good
Pineapple,24,95,14.1136139,306,Good
Orange,23,95,15.00096563,404,Bad
Pineapple,24,95,14.1136139,334,Good
Pineapple,25,95,10.95309884,311,Bad
Pineapple,22,95,12.90803823,336,Good
Banana,26,90,19.85095108,378,Good
Orange,23,95,15.85228317,253,Bad
Banana,26,94,14.1136139,309,Good
Orange,24,95,14.91822038,358,Bad
Tomato,26,85,8.214906999,416,Good
Pineapple,23,95,12.41021712,345,Good
Tomato,24,89,8.165410187,290,Good
Tomato,25,95,13.42356205,368,Bad
Tomato,24,95,16.56585884,369,Bad
Banana,25,90,19.63480231,305,Good
Tomato,22,92,9.700549236,355,Good
Pineapple,22,91,12.76402932,333,Good
Orange,22,95,11.72833871,222,Good
Pineapple,22,95,12.69256136,345,Good
Pineapple,25,95,9.987371503,313,Bad
Tomato,25,95,15.50647254,408,Bad
Tomato,23,93,11.92938136,349,Good
Pineapple,25,95,9.987371503,319,Bad
Orange,22,95,7.044707922,288,Good
Tomato,24,95,15.76515749,346,Bad
Pineapple,25,95,10.10404473,291,Bad
Orange,24,95,15.25176672,373,Bad
Tomato,23,91,8.264637967,371,Good
Banana,26,90,19.74258151,381,Good
Tomato,24,95,14.83589827,318,Bad
Tomato,24,89,13.80304952,403,Good
Tomato,24,95,13.49869706,381,Bad
Banana,26,94,13.65010619,305,Good
Pineapple,23,81,12.55068787,339,Good
Pineapple,23,95,12.76402932,336,Good
Pineapple,25,95,11.27059687,300,Bad
Banana,24,95,12.48027818,252,BAD
Orange,23,95,16.93400512,249,Bad
Orange,24,95,14.91822038,374,Bad
Pineapple,24,95,13.95754575,325,Good
Pineapple,25,95,10.28117628,367,Bad
Tomato,24,95,12.76402932,307,Bad
Pineapple,25,95,10.16280412,361,Bad
Tomato,24,95,16.11639251,339,Bad
Orange,24,95,14.83589827,356,Bad
Tomato,22,92,10.28117628,360,Good
Tomato,22,92,11.07916988,359,Good
Banana,24,95,17.59724365,290,BAD
Banana,24,87,14.35070581,338,Good
Tomato,23,91,13.42356205,338,Good
Pineapple,22,95,13.49869706,329,Good
Tomato,23,91,8.364807255,365,Good
Banana,24,95,12.62144823,250,BAD
Banana,25,88,15.08413665,324,Good
Tomato,24,93,11.46485093,370,Good
Tomato,22,90,12.90803823,322,Good
Orange,23,95,14.67251295,368,Bad
Orange,23,95,6.446808067,246,Good
Orange,24,95,15.00096563,372,Bad
Pineapple,25,95,13.05349201,411,Bad
Tomato,25,95,13.05349201,377,Bad
Pineapple,23,95,12.55068787,332,Good
Orange,24,95,14.83589827,396,Bad
Tomato,22,93,11.27059687,356,Good
Pineapple,22,95,12.76402932,331,Good
Tomato,25,95,15.33623116,316,Bad
Orange,23,95,19.85095108,354,Bad
Orange,24,95,14.91822038,367,Bad
Tomato,25,95,12.69256136,300,Bad
Tomato,25,93,6.48823229,405,Good
Banana,25,89,19.63480231,395,Good
Orange,22,95,8.722957641,382,Good
Banana,24,95,16.93400512,257,BAD
Pineapple,25,95,11.53023895,408,Bad
Tomato,22,92,10.76627794,360,Good
Tomato,25,95,15.76515749,313,Bad
Orange,22,95,6.48823229,251,Good
Orange,22,95,8.0671142,164,Good
Orange,22,95,6.446808067,340,Good
Orange,22,95,8.671063387,375,Good
Pineapple,25,95,9.8718154,317,Bad
Banana,26,90,20.96802921,395,Good
Orange,22,95,4.538130868,336,Good
Tomato,22,94,12.13341843,347,Good
Orange,22,95,4.505770041,333,Good
Tomato,25,95,13.05349201,387,Bad
Tomato,24,90,12.34050263,331,Good
Tomato,23,92,10.16280412,359,Good
Tomato,24,95,16.11639251,342,Bad
Pineapple,23,95,12.34050263,333,Good
Orange,23,95,8.415248038,174,Good
Orange,22,95,6.405576451,254,Good
Pineapple,23,95,12.83585424,344,Good
Pineapple,25,95,10.64323454,450,Bad
Tomato,23,87,6.405576451,286,Good
Pineapple,25,95,10.04556771,347,Bad
Tomato,25,95,12.62144823,304,Bad
Banana,25,87,14.27127328,335,Good
Orange,23,95,20.17964285,354,Bad
Tomato,25,93,6.529850053,403,Good
Tomato,23,92,9.814452454,359,Good
Pineapple,22,95,12.41021712,326,Good
Tomato,23,90,12.98058343,331,Good
Orange,22,95,6.783674055,327,Good
Orange,24,95,14.83589827,414,Bad
Pineapple,22,95,13.3488037,328,Good
Pineapple,25,95,9.8718154,331,Bad
Tomato,25,95,12.76402932,381,Bad
Tomato,24,95,11.79502342,280,Bad
Pineapple,22,95,13.05349201,333,Good
Pineapple,25,95,11.46485093,290,Bad
Tomato,25,95,15.85228317,311,Bad
Tomato,23,92,10.10404473,357,Good
Pineapple,25,95,10.04556771,295,Bad
Pineapple,23,95,12.83585424,339,Good
Orange,24,95,18.58861217,259,Bad
Orange,22,95,8.165410187,375,Good
Tomato,25,95,12.69256136,302,Bad
Tomato,24,88,10.40069682,242,Good
Pineapple,24,95,14.03538213,332,Good
Pineapple,25,95,10.10404473,293,Bad
Pineapple,25,95,11.53023895,317,Bad
Orange,23,95,8.933015125,177,Good
Tomato,23,88,7.358649263,290,Good
Pineapple,24,95,14.03538213,308,Good
Banana,26,95,16.20534945,307,Good
Banana,26,94,15.50647254,305,Good
Tomato,23,89,7.825388265,300,Good
Tomato,23,88,7.404343951,288,Good
Banana,24,95,16.56585884,247,BAD
Tomato,23,91,8.31460431,364,Good
Orange,22,95,6.698275399,234,Good
Tomato,24,95,16.11639251,344,Bad
Orange,23,95,16.93400512,247,Bad
Orange,23,95,19.63480231,352,Bad
Pineapple,23,95,12.55068787,336,Good
Orange,23,95,19.95991509,335,Bad
Orange,23,95,19.85095108,345,Bad
Banana,25,90,16.56585884,323,Good
Banana,24,95,18.48706888,255,BAD
Banana,26,94,14.19224347,303,Good
Pineapple,23,95,12.98058343,350,Good
Orange,22,95,6.162179985,246,Good
Orange,23,95,15.76515749,257,Bad
Pineapple,24,95,14.19224347,323,Good
Orange,23,95,6.323687334,257,Good
Pineapple,25,95,11.07916988,317,Bad
Banana,24,87,13.42356205,332,Good
Banana,24,89,15.50647254,316,Good
Orange,23,95,19.85095108,333,Bad
Pineapple,23,92,12.76402932,352,Good
Banana,24,89,16.29477154,320,Good
Pineapple,25,95,11.01598084,306,Bad
Pineapple,25,95,9.814452454,326,Bad
Banana,24,95,19.31496687,313,BAD
Orange,23,95,15.59225501,252,Bad
Pineapple,25,95,9.987371503,312,Bad
Banana,24,95,12.83585424,256,BAD
Orange,23,95,14.67251295,371,Bad
Pineapple,23,95,13.65010619,357,Good
Orange,23,95,6.740875089,263,Good
Banana,25,87,14.03538213,333,Good
Tomato,26,92,6.613669965,394,Good
Orange,23,95,8.116146322,176,Good
Tomato,23,89,9.093199852,348,Good
Pineapple,25,95,10.10404473,296,Bad
Tomato,25,82,7.921396405,401,Good
Orange,23,95,14.75399666,216,Bad
Tomato,23,90,12.90803823,335,Good
Tomato,24,89,13.49869706,404,Good
Orange,24,95,16.02789778,409,Bad
Tomato,23,89,7.636059339,295,Good
Tomato,24,90,12.83585424,332,Good
Banana,26,94,16.74896501,309,Good
Tomato,25,95,12.76402932,301,Bad
Orange,23,95,15.59225501,250,Bad
Banana,25,86,13.80304952,348,Good
Orange,22,95,7.873279406,327,Good
Orange,22,95,8.264637967,177,Good
Tomato,25,95,16.38466179,363,Bad
Pineapple,24,95,14.19224347,333,Good
Banana,25,89,20.73965627,392,Good
Orange,22,95,7.000692513,350,Good
Orange,23,95,15.85228317,256,Bad
Orange,23,95,14.91822038,402,Bad
Banana,26,95,20.17964285,391,Good
Pineapple,22,80,12.55068787,342,Good
Tomato,23,88,8.018312629,291,Good
Tomato,24,89,13.57421101,387,Good
Orange,24,95,16.38466179,414,Bad
Banana,25,90,20.17964285,297,Good
Orange,23,95,14.91822038,371,Bad
Tomato,23,89,12.69256136,326,Good
Pineapple,23,95,13.12676612,365,Good
Orange,22,95,8.568009903,185,Good
Pineapple,25,95,9.987371503,298,Bad
Tomato,24,95,12.90803823,304,Bad
Tomato,22,92,9.757364232,355,Good
Banana,24,95,16.74896501,246,BAD
Pineapple,25,95,11.53023895,340,Bad
Banana,25,86,13.72638492,352,Good
Orange,22,95,7.496378442,297,Good
Pineapple,25,95,15.08413665,413,Bad
Orange,22,95,6.826673276,293,Good
Banana,24,95,16.84124175,250,BAD
Orange,22,95,5.733232642,317,Good
Pineapple,22,95,12.90803823,324,Good
Orange,23,95,6.202275223,239,Good
Tomato,25,95,15.25176672,311,Bad
Tomato,24,95,12.90803823,300,Bad
Pineapple,22,92,12.69256136,336,Good
Banana,26,90,19.31496687,395,Good
Pineapple,25,95,15.00096563,403,Bad
Orange,22,95,6.783674055,263,Good
Tomato,23,92,10.46089174,363,Good
Tomato,23,89,7.969740423,288,Good
Tomato,24,95,12.13341843,291,Bad
Tomato,23,92,11.20647613,355,Good
Orange,23,95,20.17964285,340,Bad
Tomato,26,84,8.116146322,409,Good
Orange,24,95,15.08413665,369,Bad
Orange,23,95,16.02789778,256,Bad
Orange,23,95,4.904260592,348,Good
Pineapple,22,95,13.42356205,154,Good
Orange,22,95,6.869873736,290,Good
Orange,22,95,8.31460431,177,Good
Pineapple,24,95,14.1136139,315,Good
Pineapple,24,95,14.03538213,320,Good
Orange,22,95,6.529850053,256,Good
Tomato,22,92,13.57421101,323,Good
Orange,23,95,14.83589827,219,Bad
Pineapple,24,95,14.27127328,308,Good
Tomato,24,94,11.59594835,378,Good
Pineapple,22,95,13.42356205,325,Good
Tomato,24,95,11.99705843,378,Good
Tomato,22,93,12.34050263,353,Good
Tomato,23,88,7.358649263,288,Good
Pineapple,25,95,11.862037,370,Bad
Orange,23,95,8.619414571,175,Good
Tomato,24,95,14.75399666,315,Bad
Tomato,25,92,6.48823229,412,Good
Orange,22,95,6.956882353,291,Good
Orange,22,95,7.496378442,362,Good
Pineapple,22,95,13.72638492,339,Good
Tomato,25,95,7.636059339,193,Good
Tomato,25,95,16.29477154,316,Bad
Tomato,23,90,12.62144823,332,Good
Orange,23,95,15.00096563,388,Bad
Orange,23,95,5.112029894,352,Good
Tomato,24,95,16.47502321,367,Bad
Orange,24,95,15.08413665,372,Bad
Tomato,23,89,8.671063387,314,Good
Orange,22,95,5.848049252,257,Good
Orange,23,95,19.85095108,350,Bad
Pineapple,23,95,12.34050263,331,Good
Banana,24,95,18.08630257,252,BAD
Pineapple,25,95,10.58215896,449,Bad
Orange,23,95,16.38466179,258,Bad
Orange,23,95,19.74258151,343,Bad
Tomato,23,91,13.42356205,325,Good
Orange,22,95,4.938486566,359,Good
Orange,22,95,8.465927903,175,Good
Orange,23,95,4.870193845,330,Good
Tomato,24,95,16.47502321,372,Bad
Orange,23,95,20.17964285,349,Bad
Banana,24,95,15.16773612,247,BAD
Tomato,22,93,11.72833871,353,Good
Orange,22,95,8.415248038,174,Good
Banana,25,95,14.83589827,266,BAD
Pineapple,24,95,14.1136139,319,Good
Banana,24,95,16.74896501,248,BAD
Tomato,23,88,8.116146322,292,Good
Tomato,24,95,12.90803823,300,Bad
Orange,22,95,9.365314571,394,Good
Tomato,24,90,8.018312629,291,Good
Pineapple,25,95,10.04556771,296,Bad
Orange,23,95,19.95991509,348,Bad
Orange,24,95,17.30998858,218,Bad
Orange,22,95,6.740875089,250,Good
Tomato,24,95,12.62144823,306,Bad
Banana,24,95,13.65010619,259,BAD
Tomato,24,88,10.76627794,240,Good
Orange,23,95,9.700549236,385,Good
Tomato,23,88,8.018312629,293,Good
Orange,24,95,14.91822038,366,Bad
Tomato,23,92,9.757364232,353,Good
Orange,24,95,15.42113219,375,Bad
Orange,23,95,16.11639251,253,Bad
Orange,24,95,14.83589827,450,Bad
Tomato,25,95,14.91822038,383,Bad
Orange,24,95,18.89654455,267,Bad
Orange,24,95,14.67251295,379,Bad
Pineapple,22,95,12.76402932,333,Good
Banana,26,95,17.59724365,319,Good
Pineapple,23,95,12.27113269,321,Good
Orange,23,95,8.31460431,177,Good
Orange,24,95,14.91822038,412,Bad
Pineapple,25,95,9.8718154,316,Bad
Pineapple,25,95,12.27113269,410,Bad
Tomato,26,72,9.310371154,384,Good
Orange,23,95,16.56585884,245,Bad
Tomato,26,89,7.044707922,421,Good
Orange,22,95,7.873279406,166,Good
Orange,23,95,16.93400512,248,Bad
Orange,23,95,15.85228317,258,Bad
Orange,22,95,8.31460431,178,Good
Tomato,23,91,8.31460431,368,Good
Banana,24,95,16.74896501,251,BAD
Tomato,24,95,13.20040797,303,Bad
Orange,23,95,15.33623116,256,Bad
Tomato,24,95,12.98058343,299,Bad
Pineapple,23,95,12.69256136,345,Good
Orange,22,95,7.000692513,293,Good
Orange,23,83,4.441500903,327,Good
Orange,24,95,14.91822038,370,Bad
Tomato,22,90,13.05349201,334,Good
Orange,24,95,15.33623116,379,Bad
Tomato,25,95,12.76402932,372,Bad
Orange,22,95,6.405576451,245,Good
Tomato,24,89,8.116146322,290,Good
Banana,26,90,20.40179801,302,Good
Pineapple,25,95,9.929454577,316,Bad
Pineapple,25,95,11.07916988,411,Bad
Orange,22,94,8.165410187,379,Good
Tomato,24,95,16.02789778,340,Bad
Pineapple,23,95,12.27113269,329,Good
Tomato,24,95,14.75399666,318,Bad
Orange,23,95,15.08413665,364,Bad
Banana,26,95,17.30998858,315,Good
Tomato,25,95,13.72638492,376,Bad
Tomato,23,91,9.757364232,355,Good
Pineapple,25,95,9.700549236,262,Bad
Tomato,26,91,7.044707922,402,Good
Banana,24,95,16.84124175,248,BAD
Tomato,24,95,14.51078894,400,Good
Pineapple,25,95,10.28117628,358,Bad
Orange,22,95,9.310371154,387,Good
Pineapple,24,95,11.33503171,324,Bad
Tomato,24,89,8.116146322,320,Good
Orange,23,95,4.938486566,341,Good
Orange,24,95,15.59225501,378,Bad
Pineapple,24,95,14.1136139,302,Good
Banana,24,95,12.62144823,253,BAD
Orange,24,95,16.56585884,386,Bad
Tomato,25,93,6.323687334,400,Good
Banana,25,86,13.57421101,346,Good
Orange,23,95,14.75399666,216,Bad
Tomato,23,89,12.69256136,342,Good
Orange,23,95,14.75399666,215,Bad
Orange,22,95,9.147105109,185,Good
Orange,22,95,4.636126276,346,Good
Orange,24,95,15.25176672,248,Bad
Pineapple,24,95,14.1136139,318,Good
Banana,26,82,13.12676612,407,Good
Tomato,23,89,8.116146322,295,Good
Tomato,25,95,13.49869706,378,Bad
Tomato,23,90,13.12676612,320,Good
Pineapple,22,95,12.62144823,333,Good
Tomato,25,95,13.88010234,387,Bad
Banana,26,91,20.06947764,293,Good
Tomato,22,92,13.65010619,333,Good
Orange,22,95,6.48823229,258,Good
Pineapple,25,95,9.8718154,306,Bad
Tomato,25,95,7.730278953,214,Good
Tomato,24,95,16.56585884,344,Bad
Orange,23,95,5.582615631,252,Good
Tomato,24,95,16.47502321,365,Bad
Tomato,23,95,14.43054353,306,Bad
Pineapple,22,95,12.83585424,323,Good
Tomato,23,91,8.165410187,368,Good
Banana,24,95,12.34050263,254,BAD
Banana,24,95,16.38466179,247,BAD
Tomato,22,93,12.76402932,356,Good
Tomato,23,91,10.64323454,345,Good
Tomato,24,89,13.3488037,394,Good
Pineapple,24,95,13.95754575,324,Good
Pineapple,25,95,10.10404473,298,Bad
Pineapple,24,95,14.03538213,334,Good
Pineapple,25,95,11.53023895,410,Bad
Banana,25,87,13.72638492,337,Good
Banana,24,95,16.65717174,245,BAD
Orange,24,95,14.75399666,370,Bad
Orange,24,95,15.08413665,374,Bad
Orange,22,95,4.904260592,358,Good
Orange,22,95,9.8718154,194,Good
Tomato,22,93,11.27059687,358,Good
Pineapple,25,95,9.929454577,321,Bad
Tomato,23,89,9.587732994,366,Good
Orange,23,95,14.91822038,417,Bad
Banana,26,94,15.50647254,303,Good
Pineapple,22,95,13.57421101,340,Good
Tomato,24,89,13.05349201,413,Good
Tomato,24,95,12.98058343,370,Bad
Banana,24,95,19.00030193,273,BAD
Orange,21,94,9.255689372,386,Good
Banana,24,95,16.65717174,251,BAD
Orange,22,95,7.404343951,356,Good
Banana,24,89,15.59225501,320,Good
Orange,23,95,14.75399666,214,Bad
Tomato,23,89,8.116146322,295,Good
Orange,23,95,19.74258151,323,Bad
Pineapple,24,95,14.1136139,305,Good
Pineapple,25,95,11.14266773,321,Bad
Pineapple,25,95,9.987371503,295,Bad
Orange,22,95,7.000692513,345,Good
Orange,23,95,19.85095108,355,Bad
Orange,23,95,15.76515749,253,Bad
Orange,22,95,4.938486566,353,Good
Orange,23,95,14.83589827,216,Bad
Tomato,23,91,8.31460431,364,Good
Pineapple,25,95,11.99705843,419,Bad
Pineapple,23,95,12.76402932,337,Good
Pineapple,24,95,14.1136139,330,Good
Tomato,23,91,8.31460431,37,Good
Orange,23,95,8.31460431,173,Good
Tomato,24,95,11.92938136,290,Bad
Pineapple,25,95,11.39978246,433,Bad
Tomato,24,76,18.38606989,467,Good
Tomato,23,91,8.364807255,366,Good
Orange,24,95,16.11639251,251,Bad
Banana,25,90,20.06947764,302,Good
Tomato,25,95,15.50647254,320,Bad
Pineapple,22,95,12.76402932,335,Good
Orange,23,95,14.75399666,425,Bad
Orange,23,95,15.08413665,246,Bad
Pineapple,25,95,10.04556771,301,Bad
Pineapple,22,95,13.05349201,336,Good
Pineapple,23,95,12.76402932,329,Good
Tomato,25,95,13.05349201,383,Bad
Pineapple,25,95,10.10404473,271,Bad
Pineapple,24,95,13.95754575,305,Good
Pineapple,23,95,12.62144823,326,Good
Orange,22,95,7.450253315,348,Good
Tomato,25,95,13.05349201,379,Bad
Pineapple,25,95,10.16280412,290,Bad
Tomato,24,89,8.116146322,288,Good
Tomato,23,89,8.264637967,308,Good
Tomato,23,90,12.27113269,325,Good
Orange,22,95,4.505770041,344,Good
Orange,22,95,8.364807255,178,Good
Orange,22,95,8.516848104,184,Good
Banana,25,86,13.65010619,343,Good
Tomato,24,95,11.862037,290,Bad
Tomato,23,92,9.814452454,352,Good
Orange,24,95,15.42113219,394,Bad
Tomato,24,95,12.06507013,366,Good
Tomato,24,95,13.20040797,298,Bad
Banana,24,95,12.20210529,253,BAD
Tomato,23,90,12.76402932,320,Good
Pineapple,25,95,14.35070581,403,Bad
Orange,23,95,15.25176672,389,Bad
Orange,23,95,8.0671142,174,Good
Orange,23,95,4.636126276,335,Good
